label,key,cer,wer,mean_similarity,min_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,layoutlmv3_cosine_similarity
5.layout,46_2026_QD-UBND_708335,0.15510352,0.52445194,0.883593,0.841798,0.034012,0.922262,0.922262,0.999515
5.layout,46_NQ-HDND_707606,0.37808178,0.72464596,0.855773,0.699609,0.033431,0.899772,0.88874,0.99949
5.layout,47_2019_QH14_411945,0.11943869,0.53268809,0.828035,0.697815,0.040711,0.877002,0.877759,1
5.layout,47_2024_QH15_583645,0.11879089,0.53076125,0.841758,0.631496,0.035374,0.887224,0.883809,0.999411
5.layout,47_NQ-HDND_707603,0.18298689,0.58533571,0.816935,0.589897,0.043351,0.882089,0.879615,0.999212
5.layout,48_2019_QH14_366794,0.12558618,0.55600498,0.83828,0.664345,0.029312,0.881713,0.875064,0.999062
5.layout,48_2024_QH15_556390,0.11952445,0.53226139,0.839362,0.636204,0.033158,0.876798,0.881854,0.999012
5.layout,49_2019_QH14_402073,0.13864892,0.6180203,0.820462,0.676019,0.027065,0.860753,0.859339,0.999065
5.layout,49_2024_QH15_548487,0.10591151,0.48858904,0.844736,0.489766,0.047783,0.887733,0.890393,0.998587
5.layout,50_2019_QH14_411944,0.12518302,0.52388797,0.700546,0.476673,0.151746,0.836847,0.836696,0.999105
5.layout,50_2024_QH15_445264,0.11302602,0.51789164,0.853637,0.687619,0.027319,0.888447,0.885734,0.999236
5.layout,51_2019_QH14_422706,0.1322386,0.5732991,0.811516,0.646882,0.04141,0.870204,0.859572,0.995478
5.layout,51_2024_QH15_m_505750,0.12854156,0.55833261,0.811172,0.583241,0.042004,0.868321,0.864581,0.999477
5.layout,52_2019_QH14_405729,0.12883858,0.56970208,0.821783,0.689856,0.033226,0.869781,0.860902,0.999157
5.layout,52_2024_QH15_630032,0.12271274,0.52855407,0.818529,0.686385,0.043379,0.873753,0.87367,0.995925
5.layout,53_2019_QH14_351558,0.13651525,0.60890715,0.850712,0.699646,0.027738,0.887822,0.878813,1
5.layout,53_2024_QH15_m_607439,0.11759754,0.5252193,0.832055,0.692723,0.027584,0.873421,0.869597,0.998999
5.layout,54_2019_QH14_399763,0.10977967,0.49682666,0.847016,0.677959,0.023348,0.890541,0.881578,0.999232
5.layout,54_2024_QH15_578531,0.11499214,0.52256576,0.848865,0.721321,0.023539,0.89192,0.886644,0.999424
5.layout,54_KH-UBND_708180,0.2075129,0.60295324,0.832607,0.698619,0.03595,0.888447,0.883848,0.999066
5.layout,55_2019_QH14_410870,0.12800273,0.57962213,0.81914,0.670929,0.039222,0.859517,0.862692,0.996667
5.layout,55_2024_QH15_621347,0.12438893,0.56555935,0.831014,0.683177,0.029637,0.878931,0.874808,0.999109
5.layout,56_2020_QH14_422707,0.11927659,0.53381818,0.840901,0.609242,0.042324,0.885899,0.876075,0.997096
5.layout,56_2024_QH15_m_622318,0.12051818,0.53456621,0.829202,0.606811,0.044574,0.881182,0.878855,0.999578
5.layout,57_2020_QH14_416260,0.11044345,0.50544323,0.84052,0.621838,0.042115,0.882265,0.876793,1
5.layout,57_2024_QH15_623631,0.12436802,0.54339746,0.836221,0.611954,0.031097,0.881795,0.879912,0.999551
5.layout,58_2020_QH14_395767,0.11962081,0.53944954,0.837313,0.661178,0.03213,0.881012,0.874822,0.999371
5.layout,58_2024_QH15_m_621645,0.11945996,0.53079846,0.846599,0.593727,0.03083,0.888102,0.883733,0.999394
5.layout,58_2026_NQ-HDND_709771,0.14440611,0.56159822,0.844343,0.78585,0.040776,0.903107,0.890272,0.999195
5.layout,59_2020_QH14_427301,0.11781953,0.52961947,0.829982,0.55495,0.027829,0.877185,0.872734,0.999444
5.layout,59_2024_QH15_606865,0.12199502,0.55243438,0.820053,0.590887,0.034317,0.878144,0.868659,0.999508
5.layout,60_2020_QH14_373522,0.11460709,0.51514615,0.834044,0.670152,0.044814,0.884361,0.877503,1
5.layout,60_2024_QH15_m_621343,0.14258879,0.62197571,0.831154,0.676165,0.028923,0.868407,0.864735,0.998531
5.layout,60_2026_NQ-HDND_709424,0.12994619,0.53222303,0.836794,0.698102,0.055044,0.892766,0.892042,0.980536
5.layout,61_2020_QH14_321051,0.1320825,0.52180032,0.796361,0.521046,0.070853,0.882385,0.881754,0.999686
5.layout,61_2024_QH15_613892,0.12693368,0.57127501,0.835524,0.646899,0.026322,0.88175,0.874951,0.999498
5.layout,62_2020_QH14_418229,0.1222933,0.53641817,0.846286,0.619237,0.030366,0.887774,0.882424,0.999518
5.layout,62_2025_QH15_643744,0.14120896,0.62479247,0.789365,0.556233,0.069873,0.853638,0.843166,0.99627
5.layout,63_2020_QH14_402074,0.13482016,0.59179515,0.829032,0.700882,0.027464,0.867899,0.865836,1
5.layout,63_2025_QH15_639242,0.13240271,0.61284303,0.830311,0.707458,0.027832,0.871915,0.862902,0.999392
5.layout,63_2026_QD-UBND_709654,0.11407206,0.49463447,0.857785,0.666167,0.040383,0.904087,0.894677,0.998125
5.layout,64_2020_QH14_374160,0.12296074,0.53811082,0.837562,0.689399,0.02527,0.881039,0.874437,0.999636
5.layout,64_2025_QH15_639239,0.12757761,0.57285202,0.835538,0.511918,0.035823,0.882753,0.877491,0.99935
5.layout,65_2020_QH14_422708,0.13505105,0.59304883,0.818697,0.70892,0.038296,0.869032,0.862309,0.995422
5.layout,65_2025_QH15_639241,0.12444358,0.55891659,0.829558,0.609542,0.035281,0.880973,0.875028,0.999509
5.layout,66_2020_QH14_439845,0.12395615,0.56184629,0.845796,0.75385,0.024013,0.883402,0.882538,0.999133
5.layout,66_2025_QH15_621225,0.16984088,0.5759733,0.78409,0.461636,0.087989,0.872243,0.870551,0.999014
5.layout,67_2020_QH14_m_373520,0.12738644,0.57309814,0.806753,0.555934,0.038302,0.861076,0.861337,0.999457
5.layout,67_2025_QH15_580594,0.12344607,0.55236437,0.835624,0.748456,0.024431,0.877398,0.876059,0.9982
5.layout,68_2020_QH14_435315,0.11667103,0.49718359,0.832277,0.647519,0.033819,0.874555,0.879688,0.999001
5.layout,68_2025_QH15_578018,0.12676934,0.57873503,0.83391,0.642058,0.027782,0.870325,0.869705,0.999601
5.layout,69_2020_QH14_439844,0.12939645,0.5636556,0.838621,0.69542,0.026973,0.879853,0.876262,0.999417
5.layout,69_2025_QH15_603983,0.12629124,0.56452712,0.844243,0.715836,0.026082,0.884002,0.88455,0.999388
5.layout,70_2020_QH14_376557,0.14368636,0.62509908,0.838701,0.669319,0.02562,0.880099,0.872775,0.998967
5.layout,70_2025_QH15_580121,0.12576361,0.56636535,0.842684,0.703591,0.029599,0.885011,0.877533,0.999435
5.layout,70_2026_NQ-HDND_709515,0.12092227,0.52893738,0.838254,0.6592,0.057264,0.894197,0.892762,0.995769
5.layout,71_2020_QH14_366792,0.11857603,0.5295003,0.817543,0.647487,0.038969,0.863505,0.86357,0.995922
5.layout,71_2025_QH15_621341,0.12567255,0.57226331,0.840373,0.567712,0.03915,0.884562,0.881029,0.999185
5.layout,72_2020_QH14_431147,0.12413003,0.55823112,0.843034,0.664812,0.022346,0.885508,0.882911,0.999465
5.layout,72_2025_QH15_649675,0.12329034,0.55449127,0.834294,0.639766,0.030282,0.884113,0.87794,0.999395
5.layout,73_2021_QH14_445185,0.11494193,0.51921245,0.836905,0.713612,0.025831,0.877402,0.87399,0.999281
5.layout,73_2025_QH15_621345,0.11784164,0.52680981,0.852054,0.736933,0.021527,0.884936,0.882606,0.998954
5.layout,74_2025_QH15_m_530912,0.12953386,0.58536781,0.831354,0.664476,0.028816,0.873597,0.869529,0.999545
5.layout,75_2025_QH15_555035,0.11977466,0.54678411,0.827674,0.61779,0.05384,0.879507,0.879168,0.998297
5.layout,76_2025_QH15_659899,0.11959044,0.52806909,0.831357,0.665701,0.048464,0.874911,0.877275,0.997741
5.layout,77_2025_QH15_643029,0.12959498,0.57846665,0.810804,0.545234,0.076091,0.868461,0.870979,0.996236
5.layout,78_2025_QH15_m_623226,0.12457645,0.56313518,0.839857,0.63808,0.032699,0.880307,0.876773,0.999253
5.layout,79_2025_QH15_660522,0.1345205,0.5850639,0.809957,0.468726,0.068138,0.849478,0.858592,0.997949
5.layout,80_2025_QH15_649688,0.12604457,0.56643052,0.836646,0.750663,0.021677,0.876132,0.86988,0.999275
5.layout,81_2025_QH15_660533,0.11329147,0.49230643,0.854866,0.694014,0.028107,0.898862,0.891877,0.999314
5.layout,82_2025_QH15_660530,0.12277669,0.54594371,0.811368,0.562004,0.04981,0.858712,0.864243,0.999982
5.layout,83_2025_QH15_663780,0.14973922,0.62762659,0.790827,0.46188,0.071676,0.845149,0.839841,0.997945
5.layout,84_2025_QH15_655378,0.10942118,0.5059252,0.843152,0.576727,0.04114,0.890907,0.882725,0.999342
5.layout,85_2025_QH15_651570,0.11605166,0.50951498,0.833277,0.564913,0.047727,0.895619,0.888416,0.999332
5.layout,86_2025_QH15_662377,0.11674479,0.52966789,0.783891,0.509027,0.053373,0.856548,0.859699,0.999308
5.layout,87_2025_QH15_662673,0.127422,0.55945769,0.841549,0.723709,0.03062,0.881142,0.883273,0.996707
5.layout,88_2025_QH15_m_659898,0.12767923,0.56483051,0.80901,0.522299,0.048857,0.865074,0.859099,0.999151
5.layout,89_2025_QH15_650061,0.10932039,0.48925764,0.859103,0.283065,0.051983,0.903483,0.895056,0.99951
5.layout,8_2026_QH16_704810,0.13444657,0.58788599,0.82411,0.692962,0.033734,0.875045,0.86466,0.999012
5.layout,90_2025_QH15_m_662379,0.1239135,0.54421811,0.832293,0.502835,0.040253,0.881348,0.880573,0.999398
5.layout,91_2025_QH15_m_625628,0.12490747,0.54007113,0.845361,0.738923,0.02217,0.877963,0.875559,0.999111
5.layout,92_2025_QH15_659897,0.12244737,0.54955927,0.851795,0.779016,0.02341,0.889596,0.883488,0.998624
5.layout,93_2025_QH15_m_581164,0.12276305,0.55864367,0.845279,0.653282,0.02775,0.884982,0.884315,0.999562
5.layout,94_2025_QH15_643689,0.12521517,0.55546754,0.848518,0.554096,0.032927,0.888304,0.885315,0.9991
5.layout,95_2025_QH15_622480,0.13200954,0.58404915,0.834588,0.698654,0.029416,0.883042,0.873864,0.999319
5.layout,96_2025_QH15_648594,0.12845435,0.5540201,0.836154,0.727705,0.031558,0.872554,0.869589,0.997377
5.layout,97_2025_QH15_663709,0.12792329,0.5472022,0.805983,0.678753,0.040885,0.858644,0.859636,0.999066
5.layout,98_2025_QH15_662116,0.12354063,0.53827317,0.841375,0.674727,0.034862,0.88237,0.885386,0.9992
5.layout,99_2025_QH15_662829,0.12154935,0.54042255,0.80587,0.365576,0.068361,0.876767,0.863964,0.998965
